run_id,run_name,transformer_backbone,d_model,model_name,transformer_type,randomly_initialize_backbone,patch_length,random_seed,initial_lr,mask_ratio,train_batch_size,torch_dtype,train_ratio,val_ratio,test_ratio,hostname,git_commit,notes,gpu_type,program,code_path,args,username,execution_start_time,dataset_names
fvvyzl14,glamorous-bush-1226,gpt2,,GPT4TS,encoder_only,False,1,13,0.002,0.3,128,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train GPT4TS on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_short_horizon_forecasting.py,scripts/baselines/gpt4ts_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/gpt4ts.yaml', '--gpu_id', '3', '--train_batch_size', '128', '--val_batch_size', '256', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_quarterly_dataset.npy']",XXXX-2,2024-01-30T17:20:41.868756,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_quarterly_dataset.npy
jagsnr39,pleasant-sky-1222,google/flan-t5-large,32.0,TimesNet,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train TimesNet on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_short_horizon_forecasting.py,scripts/baselines/timesnet_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/timesnet.yaml', '--gpu_id', '0', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_monthly_dataset.tsf']",XXXX-2,2024-01-30T16:52:11.316258,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_monthly_dataset.tsf
ph3nl2iw,cerulean-valley-1221,google/flan-t5-large,32.0,TimesNet,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train TimesNet on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_short_horizon_forecasting.py,scripts/baselines/timesnet_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/timesnet.yaml', '--gpu_id', '0', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_quarterly_dataset.tsf']",XXXX-2,2024-01-30T16:36:50.554657,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_quarterly_dataset.tsf
n42bywkq,sunny-totem-1220,gpt2,,GPT4TS,encoder_only,False,1,13,0.002,0.3,256,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train GPT4TS on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_short_horizon_forecasting.py,scripts/baselines/gpt4ts_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/gpt4ts.yaml', '--gpu_id', '1', '--train_batch_size', '256', '--val_batch_size', '512', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_yearly_dataset.tsf']",XXXX-2,2024-01-30T16:36:27.342491,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_yearly_dataset.tsf
uhslj45k,summer-tree-1218,google/flan-t5-large,32.0,TimesNet,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train TimesNet on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_short_horizon_forecasting.py,scripts/baselines/timesnet_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/timesnet.yaml', '--gpu_id', '0', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_yearly_dataset.tsf']",XXXX-2,2024-01-30T16:19:18.643244,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_yearly_dataset.tsf
qj2chaz2,fancy-sun-1216,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Fine-tune BETT on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/finetuning/../../scripts/finetuning/short_horizon_forecasting.py,scripts/finetuning/short_horizon_forecasting.py,"['--config', '../../configs/forecasting/linear_probing_short_horizon.yaml', '--gpu_id', '3', '--train_batch_size', '1024', '--val_batch_size', '1024', '--init_lr', '0.001', '--max_epoch', '10', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_yearly_dataset.npy']",XXXX-2,2024-01-30T15:02:53.203070,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_yearly_dataset.npy
riqhw4bv,astral-dew-1215,gpt2,,GPT4TS,encoder_only,False,1,13,0.002,0.3,256,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train GPT4TS on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_short_horizon_forecasting.py,scripts/baselines/gpt4ts_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/gpt4ts.yaml', '--gpu_id', '1', '--train_batch_size', '256', '--val_batch_size', '512', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_yearly_dataset.npy']",XXXX-2,2024-01-30T13:46:48.564869,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_yearly_dataset.npy
lx9kic70,major-waterfall-1209,google/flan-t5-large,32.0,TimesNet,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train TimesNet on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_short_horizon_forecasting.py,scripts/baselines/timesnet_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/timesnet.yaml', '--gpu_id', '0', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_monthly_dataset.npy']",XXXX-2,2024-01-30T12:40:47.099115,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_monthly_dataset.npy
xd6rhkx2,chocolate-puddle-1197,google/flan-t5-large,32.0,TimesNet,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train TimesNet on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_short_horizon_forecasting.py,scripts/baselines/timesnet_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/timesnet.yaml', '--gpu_id', '0', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_quarterly_dataset.npy']",XXXX-2,2024-01-30T11:44:22.097222,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_quarterly_dataset.npy
esmbkqxc,whole-river-1196,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train N-BEATS on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/nbeats_short_horizon_forecasting.py,scripts/baselines/nbeats_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/nbeats.yaml', '--gpu_id', '1', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_monthly_dataset.tsf']",XXXX-2,2024-01-30T10:18:24.179429,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_monthly_dataset.tsf
n3epr5g9,denim-surf-1195,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train N-BEATS on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/nbeats_short_horizon_forecasting.py,scripts/baselines/nbeats_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/nbeats.yaml', '--gpu_id', '1', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_quarterly_dataset.tsf']",XXXX-2,2024-01-30T10:17:07.553048,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_quarterly_dataset.tsf
yhpcn1qr,treasured-capybara-1194,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train N-BEATS on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/nbeats_short_horizon_forecasting.py,scripts/baselines/nbeats_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/nbeats.yaml', '--gpu_id', '1', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_yearly_dataset.tsf']",XXXX-2,2024-01-30T10:16:04.972351,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/monash/m4_yearly_dataset.tsf
4w4aa6la,desert-brook-1193,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train N-BEATS on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/nbeats_short_horizon_forecasting.py,scripts/baselines/nbeats_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/nbeats.yaml', '--gpu_id', '1', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_monthly_dataset.npy']",XXXX-2,2024-01-30T10:14:23.436776,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_monthly_dataset.npy
4febai7f,curious-dew-1192,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train N-BEATS on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/nbeats_short_horizon_forecasting.py,scripts/baselines/nbeats_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/nbeats.yaml', '--gpu_id', '1', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_quarterly_dataset.npy']",XXXX-2,2024-01-30T10:13:15.646722,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_quarterly_dataset.npy
hklofdw7,ruby-leaf-1191,google/flan-t5-large,,N-BEATS,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train N-BEATS on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/nbeats_short_horizon_forecasting.py,scripts/baselines/nbeats_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/nbeats.yaml', '--gpu_id', '1', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_yearly_dataset.npy']",XXXX-2,2024-01-30T10:11:18.609633,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_yearly_dataset.npy
xuhkbay5,stellar-cherry-1190,google/flan-t5-large,32.0,TimesNet,encoder_only,True,8,13,0.001,0.3,1024,bfloat16,0.6,0.1,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Train TimesNet on source short-horizon forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/timesnet_short_horizon_forecasting.py,scripts/baselines/timesnet_short_horizon_forecasting.py,"['--config', '../../configs/forecasting/timesnet.yaml', '--gpu_id', '0', '--train_batch_size', '1024', '--val_batch_size', '1024', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_yearly_dataset.npy']",XXXX-2,2024-01-30T10:11:10.719714,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/fred/preprocessed/fred_yearly_dataset.npy
n8qt5uyh,FPT - FlanT5,google/flan-t5-large,,google/flan-t5-large,encoder_only,False,8,13,0.0001,0.3,3072,bfloat16,0.6,0.1,0.3,gpu27.int.autonlab.org,d3847ef142bb3a5cf919ed885e1066f9d40a1593,,NVIDIA RTX A6000,/zfsauton2/home/XXXX-4/src/BETT/scripts/development/fpt_experiment.py,scripts/development/fpt_experiment.py,"['--config', 'configs/frozen_pretrained_transformer/flant5_large_fpt.yaml', '--dataset', 'MNIST', '--input_dim', '16', '--output_dim', '10', '--no-use_embeddings_for_input', '--gpu_id', '0']",XXXX-4,2024-01-30T07:31:44.143448,all
nio09yq9,major-water-1155,gpt2,,GPT4TS,encoder_only,False,1,13,0.0001,0.3,128,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Anomaly detection using GPT4TS.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_anomaly_detection.py,scripts/baselines/gpt4ts_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/gpt4ts_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out']",XXXX-2,2024-01-30T01:11:53.929876,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out
hgrln0bq,resilient-plasma-1154,gpt2,,GPT4TS,encoder_only,False,1,13,0.0001,0.3,128,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Anomaly detection using GPT4TS.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_anomaly_detection.py,scripts/baselines/gpt4ts_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/gpt4ts_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out']",XXXX-2,2024-01-30T01:09:15.212258,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out
26oxuclk,comfy-morning-1153,gpt2,,GPT4TS,encoder_only,False,1,13,0.0001,0.3,128,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Anomaly detection using GPT4TS.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_anomaly_detection.py,scripts/baselines/gpt4ts_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/gpt4ts_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out']",XXXX-2,2024-01-30T00:58:38.432946,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out
5ngmhj6v,light-lake-1152,gpt2,,GPT4TS,encoder_only,False,1,13,0.0001,0.3,128,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Anomaly detection using GPT4TS.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_anomaly_detection.py,scripts/baselines/gpt4ts_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/gpt4ts_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out']",XXXX-2,2024-01-30T00:47:46.252005,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out
k1lcbofe,glorious-haze-1151,gpt2,,GPT4TS,encoder_only,False,1,13,0.0001,0.3,128,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Anomaly detection using GPT4TS.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_anomaly_detection.py,scripts/baselines/gpt4ts_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/gpt4ts_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out']",XXXX-2,2024-01-30T00:37:18.718708,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out
tuhikmll,bright-darkness-1150,gpt2,,GPT4TS,encoder_only,False,1,13,0.0001,0.3,128,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Anomaly detection using GPT4TS.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_anomaly_detection.py,scripts/baselines/gpt4ts_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/gpt4ts_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out']",XXXX-2,2024-01-30T00:21:50.337852,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out
zs9b7c0i,twilight-waterfall-1149,gpt2,,GPT4TS,encoder_only,False,1,13,0.0001,0.3,128,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Anomaly detection using GPT4TS.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_anomaly_detection.py,scripts/baselines/gpt4ts_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/gpt4ts_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out']",XXXX-2,2024-01-30T00:12:28.204826,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out
ycdflsqy,vivid-armadillo-1148,gpt2,,GPT4TS,encoder_only,False,1,13,0.0001,0.3,128,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Anomaly detection using GPT4TS.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_anomaly_detection.py,scripts/baselines/gpt4ts_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/gpt4ts_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/209_UCR_Anomaly_Fantasia_19000_26970_27270.out']",XXXX-2,2024-01-29T23:52:33.302585,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/209_UCR_Anomaly_Fantasia_19000_26970_27270.out
ipr6f5ab,atomic-pyramid-1147,gpt2,,GPT4TS,encoder_only,False,1,13,0.0001,0.3,128,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Anomaly detection using GPT4TS.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_anomaly_detection.py,scripts/baselines/gpt4ts_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/gpt4ts_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out']",XXXX-2,2024-01-29T23:48:53.156147,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out
y3zbe3l0,chocolate-energy-1146,gpt2,,GPT4TS,encoder_only,False,1,13,0.0001,0.3,128,bfloat16,0.5,0.2,0.3,gpu25.int.autonlab.org,bd0dd2a90ca53e0c319ccb115e9bb584eb1af177,Anomaly detection using GPT4TS.,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/reproduce/baselines/../../scripts/baselines/gpt4ts_anomaly_detection.py,scripts/baselines/gpt4ts_anomaly_detection.py,"['--config', '../../configs/anomaly_detection/gpt4ts_train.yaml', '--gpu_id', '1', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out']",XXXX-2,2024-01-29T23:38:29.171391,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out
